1.61,-0.7243116395776468
1.62,-0.7155849933176751
1.64,-0.7068583470577035
1.66,-0.6981317007977318
1.69,-0.6894050545377601
1.7,-0.6806784082777885
1.73,-0.6719517620178168
1.75,-0.6632251157578452
1.78,-0.6544984694978735
1.8,-0.6457718232379019
1.83,-0.6370451769779303
1.85,-0.6283185307179586
1.88,-0.619591884457987
1.9,-0.6108652381980153
1.93,-0.6021385919380436
1.96,-0.593411945678072
1.99,-0.5846852994181003
2.02,-0.5759586531581287
2.06,-0.5672320068981571
2.09,-0.5585053606381853
2.13,-0.5497787143782138
2.16,-0.541052068118242
2.21,-0.5323254218582705
2.25,-0.5235987755982989
2.28,-0.5148721293383272
2.33,-0.5061454830783556
2.37,-0.49741883681838384
2.42,-0.4886921905584123
2.49,-0.4799655442984405
2.54,-0.47123889803846897
2.6,-0.4625122517784972
2.66,-0.45378560551852565
2.72,-0.4450589592585541
2.77,-0.43633231299858233
2.84,-0.4276056667386108
2.91,-0.418879020478639
2.98,-0.41015237421866746
3.06,-0.4014257279586957
3.14,-0.39269908169872414
3.23,-0.38397243543875237
3.32,-0.3752457891787808
3.43,-0.36651914291880927
3.53,-0.3577924966588375
3.62,-0.34906585039886595
3.76,-0.3403392041388942
3.87,-0.33161255787892263
4.01,-0.32288591161895086
4.16,-0.3141592653589793
4.3,-0.30543261909900754
4.48,-0.296705972839036
4.63,-0.28797932657906444
4.83,-0.27925268031909267
5.05,-0.2705260340591211
5.19,-0.26179938779914935
6.88,-0.2530727415391778
15.35,-0.24434609527920603
15.31,-0.23561944901923448
15.32,-0.2268928027592627
15.31,-0.21816615649929116
15.37,-0.20943951023931962
15.36,-0.20071286397934784
15.4,-0.1919862177193763
15.4,-0.18325957145940452
15.38,-0.17453292519943298
15.27,-0.1658062789394612
15.26,-0.15707963267948966
15.25,-0.14835298641951788
15.29,-0.13962634015954634
14.57,-0.1308996938995748
13.55,-0.12217304763960302
13.49,-0.11344640137963147
13.54,-0.1047197551196597
13.54,-0.09599310885968815
11.06,-0.08726646259971638
10.65,-0.07853981633974483
10.22,-0.06981317007977306
9.79,-0.06108652381980151
9.39,-0.05235987755982996
9.05,-0.04363323129985819
8.73,-0.03490658503988664
8.43,-0.02617993877991487
8.11,-0.01745329251994332
7.93,-0.008726646259971549
7.92,0.0
7.75,0.008726646259971771
7.51,0.01745329251994332
7.03,0.02617993877991487
6.79,0.03490658503988664
6.62,0.04363323129985819
6.43,0.05235987755982996
6.26,0.06108652381980151
6.11,0.06981317007977328
5.98,0.07853981633974483
5.83,0.0872664625997166
5.7,0.09599310885968815
5.5,0.10471975511965992
5.28,0.11344640137963147
5.01,0.12217304763960302
4.83,0.1308996938995748
4.63,0.13962634015954634
4.46,0.1483529864195181
4.26,0.15707963267948966
4.15,0.16580627893946143
4.15,0.17453292519943298
4.13,0.18325957145940475
4.14,0.1919862177193763
4.0,0.20071286397934784
3.88,0.20943951023931962
3.78,0.21816615649929116
3.39,0.22689280275926293
3.21,0.23561944901923448
3.16,0.24434609527920625
3.08,0.2530727415391778
3.0,0.2617993877991496
2.93,0.2705260340591211
2.86,0.27925268031909267
2.79,0.28797932657906444
2.74,0.296705972839036
2.68,0.30543261909900776
2.62,0.3141592653589793
2.57,0.3228859116189511
2.51,0.33161255787892263
2.46,0.3403392041388944
2.42,0.34906585039886595
2.37,0.3577924966588375
2.32,0.36651914291880927
2.28,0.3752457891787808
2.24,0.3839724354387526
2.2,0.39269908169872414
2.16,0.4014257279586959
2.12,0.41015237421866746
2.09,0.41887902047863923
2.06,0.4276056667386108
2.02,0.43633231299858233
1.99,0.4450589592585539
1.96,0.45378560551852587
1.93,0.4625122517784974
1.9,0.47123889803846897
1.87,0.4799655442984405
1.85,0.4886921905584125
1.83,0.49741883681838406
1.8,0.5061454830783556
1.78,0.5148721293383272
1.75,0.5235987755982987
1.73,0.5323254218582707
1.71,0.5410520681182422
1.69,0.5497787143782138
1.67,0.5585053606381853
1.65,0.5672320068981573
1.63,0.5759586531581289
1.61,0.5846852994181004
1.59,0.593411945678072
1.57,0.6021385919380435
1.56,0.6108652381980155
1.55,0.6195918844579871
1.54,0.6283185307179586
1.51,0.6370451769779302
1.5,0.6457718232379022
1.49,0.6544984694978737
1.47,0.6632251157578453
1.46,0.6719517620178168
1.44,0.6806784082777884
1.43,0.6894050545377604
1.41,0.6981317007977319
1.4,0.7068583470577035
1.38,0.715584993317675
1.38,0.724311639577647
1.37,0.7330382858376185
1.36,0.7417649320975901
1.35,0.7504915783575616
1.34,0.7592182246175332
1.33,0.7679448708775052
1.32,0.7766715171374767
1.3,0.7853981633974483
1.29,0.7941248096574198
1.28,0.8028514559173918
1.28,0.8115781021773634
1.26,0.8203047484373349
1.26,0.8290313946973065
1.25,0.837758040957278
1.24,0.84648468721725
1.23,0.8552113334772216
1.23,0.8639379797371931
1.22,0.8726646259971647
1.21,0.8813912722571366
1.2,0.8901179185171082
1.19,0.8988445647770797
1.19,0.9075712110370513
1.18,0.9162978572970228
1.18,0.9250245035569948
1.18,0.9337511498169664
1.17,0.9424777960769379
1.17,0.9512044423369095
1.16,0.9599310885968815
1.16,0.968657734856853
1.15,0.9773843811168246
1.14,0.9861110273767961
1.14,0.9948376736367677
1.13,1.0035643198967397
1.13,1.0122909661567112
1.12,1.0210176124166828
1.12,1.0297442586766543
1.11,1.0384709049366263
1.11,1.0471975511965979
1.1,1.0559241974565694
1.09,1.064650843716541
1.09,1.0733774899765125
1.09,1.0821041362364845
1.08,1.090830782496456
1.08,1.0995574287564276
1.08,1.1082840750163991
1.08,1.1170107212763711
1.07,1.1257373675363427
1.07,1.1344640137963142
1.06,1.1431906600562858
1.06,1.1519173063162573
1.06,1.1606439525762293
1.0,1.1693705988362009
1.06,1.1780972450961724
0.79,1.186823891356144
0.89,1.195550537616116
0.76,1.2042771838760875
0.77,1.213003830136059
0.75,1.2217304763960306
0.75,1.2304571226560022
0.75,1.2391837689159741
0.75,1.2479104151759457
0.74,1.2566370614359172
0.74,1.2653637076958888
0.74,1.2740903539558608
0.73,1.2828170002158323
0.75,1.2915436464758039
0.73,1.3002702927357754
0.73,1.308996938995747
0.74,1.317723585255719
0.73,1.3264502315156905
0.73,1.335176877775662
0.73,1.3439035240356336
0.73,1.3526301702956056
0.73,1.3613568165555772
0.73,1.3700834628155487
0.73,1.3788101090755203
0.73,1.3875367553354918
0.72,1.3962634015954638
0.72,1.4049900478554354
0.72,1.413716694115407
0.72,1.4224433403753785
0.73,1.4311699866353504
0.73,1.439896632895322
0.72,1.4486232791552935
0.73,1.457349925415265
0.72,1.4660765716752366
0.72,1.4748032179352086
0.73,1.4835298641951802
0.72,1.4922565104551517
0.73,1.5009831567151233
0.73,1.5097098029750953
0.74,1.5184364492350668
0.72,1.5271630954950384
0.73,1.53588974175501
0.73,1.5446163880149815
0.73,1.5533430342749535
0.73,1.562069680534925
0.74,1.5707963267948966
